date,tic,open,high,low,close,volume,macd,macds,macdh,macd.1,macd_signal,macd_hist,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_20,ema_26,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60,ema_100,ema_200,sma_5,sma_10,sma_15,sma_20,sma_30,sma_50,sma_60,sma_100,sma_200,wma_10,wma_20,wma_30,dema_10,dema_20,dema_30,tema_10,tema_20,tema_30,trix,trix_signal,rsi_6,rsi_9,rsi_12,rsi_14,rsi_21,rsi_24,cci_14,cci_20,roc_12,roc_25,mom_10,mom_14,mom_20,willr_14,willr_21,stoch_k_9,stoch_d_9,stoch_j_9,stoch_k_14,stoch_d_14,stoch_j_14,uo,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_upper_50,bb_lower_50,bb_width_50,bb_pct_50,atr_7,atr_14,atr_21,std_10,std_20,std_30,kc_upper,kc_lower,dc_upper,dc_lower,dc_middle,obv,vol_ma_5,vol_ma_10,vol_ma_20,vol_ratio,mfi,ad_line,vwap,cmf,adx,pos_di,neg_di,aroon_up,aroon_down,aroon_osc,pivot,r1,r2,s1,s2,sar,price_change,price_change_pct,true_range,typical_price,median_price,weighted_close,intraday_intensity
2023-12-13,AAPL,195.09,198.0,194.85,197.96,70404200,3.6,3.47,0.13,3.6,3.47,0.13,196.11,195.22,194.24,193.67,193.12,192.3,190.97,189.52,188.67,187.76,186.98,186.33,185.77,184.86,182.19,176.17,195.17,193.22,192.2,191.63,188.19,182.85,181.22,181.67,177.05,194.35,192.71,191.15,196.17,195.87,194.44,196.33,196.67,197.1,0.29,0.28,69.24,71.2,69.35,64.69,71.36,70.44,158.65,196.98,4.3,8.88,8.59,6.65,10.52,-0.38,-0.34,99.62,83.91,131.04,99.62,83.91,131.04,66.82,196.68,186.57,5.28,1.13,199.62,166.07,18.35,0.95,3.31,2.86,2.69,2.62,2.53,5.88,196.7,185.24,198.0,187.45,192.72,1099856100,56985780.0,53053570.0,47997480.0,1.47,61.86,3161853957.62,151.6,0.25,49.84,32.71,16.82,100.0,0.0,100.0,193.72,195.71,196.72,192.71,190.72,189.91,3.25,1.67,3.29,196.94,196.42,197.19,68616156.83
2023-12-14,AAPL,198.02,199.62,196.16,198.11,66831600,3.73,3.52,0.21,3.73,3.52,0.21,197.11,196.18,195.1,194.48,193.89,193.03,191.65,190.16,189.28,188.33,187.52,186.84,186.25,185.29,182.51,176.39,195.93,194.04,192.66,192.13,189.0,183.33,181.59,181.72,177.31,195.24,193.33,191.79,197.19,196.7,195.25,197.48,197.56,197.92,0.29,0.28,76.68,69.35,68.67,68.98,68.84,71.48,157.78,191.37,4.05,8.32,8.16,8.14,10.1,-12.41,-12.41,87.59,90.74,81.29,87.59,90.74,81.29,64.31,197.66,186.6,5.76,1.04,200.44,166.23,18.66,0.93,3.1,2.96,2.7,2.76,2.77,5.51,197.58,185.72,199.62,187.45,193.54,1166687700,60856560.0,54857290.0,48649535.0,1.37,67.53,3170352773.8,151.65,0.29,47.46,35.51,12.44,100.0,0.0,100.0,196.94,199.02,200.09,195.87,193.79,190.72,0.15,0.08,3.46,197.96,197.89,198.0,8498816.18
2023-12-15,AAPL,197.53,198.4,197.0,197.57,128538400,3.75,3.57,0.18,3.75,3.57,0.18,197.34,196.65,195.65,195.04,194.46,193.6,192.21,190.7,189.82,188.84,188.01,187.31,186.7,185.7,182.81,176.6,196.31,194.67,193.16,192.52,189.66,183.79,181.99,181.75,177.57,195.88,193.85,192.34,197.72,197.29,195.9,197.93,198.09,198.51,0.29,0.29,67.48,74.7,70.34,67.84,66.9,66.88,124.81,153.25,4.33,8.31,6.33,7.78,7.86,-16.84,-16.84,78.28,88.5,57.85,83.16,90.12,69.22,67.29,198.44,186.61,6.14,0.93,201.18,166.39,18.93,0.9,2.92,2.94,2.67,2.77,2.96,5.28,198.09,186.34,199.62,187.45,193.54,1038149300,75882960.0,63140650.0,52355810.0,2.46,59.89,3146481356.66,151.75,0.25,45.73,35.83,11.7,96.0,0.0,96.0,197.96,199.77,201.42,196.31,194.5,191.78,-0.54,-0.27,1.4,197.66,197.7,197.64,-23871417.14
2023-12-18,AAPL,196.09,196.63,194.39,195.89,55751900,3.59,3.57,0.01,3.59,3.57,0.01,196.61,196.39,195.7,195.2,194.68,193.88,192.56,191.09,190.21,189.24,188.4,187.68,187.06,186.03,183.07,176.79,196.85,195.31,193.57,192.83,190.3,184.16,182.34,181.77,177.79,196.1,194.17,192.74,197.51,197.47,196.26,197.39,198.05,198.68,0.29,0.29,50.93,58.72,63.97,62.0,60.93,66.72,59.27,85.47,3.13,5.09,6.46,5.49,6.2,-30.65,-30.65,54.51,73.46,16.61,69.35,80.03,47.99,64.57,198.77,186.9,6.16,0.76,201.78,166.53,19.15,0.83,2.99,3.04,2.68,2.08,2.97,4.8,198.65,186.48,199.62,187.45,193.54,982397400,74844600.0,64376890.0,52597270.0,1.06,53.98,3165397179.87,151.78,0.26,42.96,33.61,17.41,92.0,0.0,92.0,197.66,198.31,199.06,196.91,196.26,192.72,-1.68,-0.85,3.18,195.64,195.51,195.7,18915823.21
2023-12-19,AAPL,196.16,196.95,195.89,196.94,40714100,3.5,3.56,-0.06,3.5,3.56,-0.06,196.78,196.58,195.98,195.51,195.02,194.26,192.98,191.52,190.64,189.66,188.81,188.08,187.44,186.39,183.34,176.99,197.29,195.67,194.0,193.11,190.89,184.51,182.69,181.78,178.01,196.4,194.56,193.17,197.67,197.8,196.71,197.44,198.24,198.99,0.29,0.29,72.93,66.36,63.56,66.54,62.38,65.04,74.59,99.01,2.98,6.57,3.52,7.57,5.49,-22.02,-22.02,67.32,66.7,68.54,77.98,76.83,80.28,65.55,199.28,186.94,6.39,0.81,202.44,166.59,19.43,0.85,2.81,2.9,2.64,2.02,3.08,4.46,198.77,187.19,199.62,187.45,193.54,1023111500,72448040.0,61785460.0,52307720.0,0.78,59.05,3205343089.31,151.81,0.27,40.04,33.61,18.3,88.0,0.0,88.0,195.64,196.88,197.88,194.64,193.4,193.55,1.05,0.54,1.06,196.59,196.42,196.68,39945909.43
2023-12-20,AAPL,196.9,197.68,194.83,194.83,52242800,3.23,3.49,-0.27,3.23,3.49,-0.27,195.8,195.99,195.72,195.39,194.99,194.34,193.16,191.77,190.91,189.95,189.11,188.37,187.73,186.66,183.57,177.17,196.67,195.92,194.37,193.32,191.33,184.84,183.07,181.77,178.22,196.24,194.72,193.42,197.05,197.68,196.84,196.46,197.8,198.84,0.28,0.28,50.68,51.96,62.66,59.99,55.7,60.3,43.11,69.16,2.85,3.94,2.51,4.88,4.19,-39.36,-39.36,41.59,54.47,15.81,60.64,69.32,43.28,61.31,199.42,187.22,6.31,0.62,202.92,166.77,19.55,0.78,2.61,2.95,2.67,1.69,3.05,4.18,199.05,187.26,199.62,187.45,193.54,970868700,68815760.0,62900770.0,53013135.0,0.99,58.69,3153100289.31,151.85,0.22,37.73,33.03,18.66,84.0,0.0,84.0,196.59,197.3,197.65,196.24,195.53,194.28,-2.11,-1.07,2.85,195.78,196.26,195.54,-52242800.0
2023-12-21,AAPL,196.1,197.08,193.5,194.68,46482500,2.96,3.39,-0.42,2.96,3.39,-0.42,195.24,195.56,195.49,195.26,194.95,194.38,193.3,191.98,191.16,190.21,189.38,188.65,188.01,186.93,183.79,177.35,195.98,195.96,194.68,193.49,191.72,185.14,183.47,181.76,178.43,196.02,194.85,193.64,196.51,197.52,196.93,195.7,197.37,198.66,0.27,0.28,21.13,46.04,53.6,57.39,56.97,57.87,12.94,45.96,0.65,3.55,0.41,3.44,3.37,-40.59,-40.59,39.76,49.55,20.16,59.41,66.01,46.21,53.17,199.54,187.43,6.26,0.6,203.36,166.92,19.68,0.76,2.69,3.04,2.76,1.65,3.03,3.9,199.38,187.23,199.62,187.45,193.54,924386200,64745940.0,62801250.0,53356375.0,0.87,53.15,3137259884.28,151.88,0.22,34.82,29.14,21.24,80.0,48.0,32.0,195.78,196.73,198.63,193.88,192.93,199.62,-0.15,-0.08,3.58,195.09,195.29,194.98,-15840405.03
2023-12-22,AAPL,195.18,195.41,192.97,193.6,37149600,2.64,3.24,-0.6,2.64,3.24,-0.6,194.42,194.9,195.07,194.96,194.74,194.28,193.33,192.1,191.31,190.4,189.59,188.86,188.23,187.15,183.98,177.51,195.19,195.75,194.84,193.67,192.09,185.4,183.85,181.77,178.65,195.59,194.86,193.76,195.74,197.17,196.86,194.68,196.69,198.27,0.26,0.28,15.89,51.82,53.67,59.25,53.9,55.99,-50.52,12.94,0.67,2.05,-2.11,4.17,3.63,-63.77,-49.47,23.8,35.05,1.3,36.23,52.09,4.5,45.79,199.49,187.85,6.01,0.49,203.73,167.07,19.77,0.72,2.57,2.94,2.76,1.81,2.91,3.49,199.21,187.45,199.62,187.45,193.54,887236600,46468180.0,61175570.0,54011440.0,0.69,53.48,3119294094.12,151.91,0.21,33.73,30.09,18.9,76.0,44.0,32.0,195.09,196.67,198.67,193.09,191.51,199.5,-1.08,-0.55,2.44,193.99,194.19,193.9,-17965790.16
2023-12-26,AAPL,193.61,193.89,192.83,193.05,28919300,2.31,3.05,-0.74,2.31,3.05,-0.74,193.74,194.29,194.62,194.61,194.48,194.13,193.3,192.17,191.43,190.55,189.75,189.05,188.42,187.34,184.16,177.66,194.62,195.73,195.08,193.83,192.31,185.68,184.22,181.79,178.87,195.1,194.81,193.82,194.96,196.76,196.72,193.75,195.97,197.8,0.25,0.27,15.86,42.14,46.2,49.03,55.38,52.55,-89.11,-13.45,-0.63,1.77,-0.13,-0.37,3.26,-80.12,-53.99,3.24,22.26,-34.81,19.88,38.51,-17.38,41.37,199.37,188.29,5.72,0.43,204.04,167.33,19.77,0.7,2.22,2.66,2.72,1.83,2.77,3.33,198.63,187.98,199.62,187.45,193.54,858317300,41101660.0,57973130.0,53429775.0,0.54,47.63,3102379031.85,151.93,0.19,30.48,21.58,21.26,72.0,40.0,32.0,193.99,195.02,196.43,192.58,191.55,199.24,-0.55,-0.28,1.06,193.26,193.36,193.2,-16915062.26
2023-12-27,AAPL,192.49,193.5,191.09,193.15,48087700,2.03,2.85,-0.82,2.03,2.85,-0.82,193.44,193.91,194.29,194.35,194.27,194.0,193.29,192.25,191.54,190.69,189.92,189.22,188.6,187.53,184.34,177.82,193.86,195.58,195.06,193.97,192.59,185.97,184.54,181.9,179.09,194.63,194.74,193.88,194.42,196.4,196.6,193.19,195.38,197.38,0.23,0.26,22.82,17.54,41.3,52.29,55.89,54.09,-116.86,-39.43,-1.31,0.89,-1.56,0.83,2.75,-75.85,-53.16,24.15,17.06,38.33,24.15,26.75,18.95,47.13,199.28,188.66,5.48,0.42,204.33,167.61,19.75,0.7,2.37,2.64,2.75,1.99,2.66,3.01,198.58,188.0,199.62,187.45,193.54,906405000,42576380.0,57512210.0,53913390.0,0.89,42.08,3136499350.11,151.96,0.22,28.23,20.75,26.09,68.0,36.0,32.0,193.26,193.68,194.32,192.62,192.2,198.85,0.1,0.05,2.41,192.58,192.3,192.72,34120318.26
2023-12-28,AAPL,194.14,194.66,193.17,193.58,34049900,1.82,2.64,-0.82,1.82,2.64,-0.82,193.51,193.8,194.14,194.21,194.17,193.95,193.32,192.34,191.67,190.85,190.1,189.41,188.8,187.73,184.52,177.97,193.61,195.14,195.15,194.18,192.8,186.3,184.89,182.05,179.29,194.27,194.7,193.94,194.15,196.16,196.52,193.05,194.99,197.07,0.21,0.25,11.99,20.55,51.58,47.92,55.61,53.72,-56.85,-6.84,0.21,1.54,-4.38,-0.69,4.21,-70.81,-49.63,34.06,20.48,61.22,29.19,24.41,38.76,44.82,199.04,189.32,5.01,0.44,204.61,167.99,19.65,0.7,2.13,2.56,2.74,1.88,2.43,2.85,198.44,188.2,199.62,187.45,193.54,940454900,38937800.0,53876780.0,53465175.0,0.64,41.08,3121188321.25,151.98,0.23,25.92,23.99,26.95,64.0,32.0,32.0,192.58,194.07,194.99,191.66,190.17,198.23,0.43,0.22,1.51,193.8,193.92,193.75,-15311028.86
2023-12-29,AAPL,193.9,194.4,191.73,192.53,42672100,1.56,2.43,-0.87,1.56,2.43,-0.87,193.02,193.38,193.78,193.9,193.92,193.77,193.24,192.36,191.72,190.95,190.22,189.55,188.94,187.89,184.68,178.12,193.18,194.58,195.03,194.31,192.95,186.63,185.21,182.17,179.49,193.79,194.55,193.92,193.61,195.74,196.32,192.51,194.38,196.58,0.2,0.24,15.77,19.27,41.02,40.19,55.57,54.24,-82.67,-48.73,-1.12,0.64,-5.58,-3.18,2.58,-83.12,-58.26,21.85,26.69,12.18,16.88,23.41,3.83,40.59,198.82,189.8,4.65,0.3,204.77,168.5,19.44,0.66,2.36,2.59,2.72,1.73,2.26,2.71,198.41,188.07,199.62,187.45,193.54,897782800,38175720.0,51460830.0,53159060.0,0.8,34.71,3104087517.13,152.01,0.19,24.2,21.02,30.66,60.0,28.0,32.0,193.8,194.44,195.29,192.95,192.31,197.66,-1.05,-0.54,2.67,192.89,193.06,192.8,-17100804.12
2024-01-02,AAPL,187.15,188.44,183.89,185.64,82488700,0.78,2.1,-1.31,0.78,2.1,-1.31,189.33,190.8,191.97,192.4,192.64,192.76,192.52,191.86,191.33,190.65,189.99,189.38,188.81,187.81,184.7,178.19,191.59,193.39,194.36,194.03,192.81,186.84,185.39,182.25,179.64,192.17,193.72,193.45,190.93,194.13,195.26,189.07,192.08,194.89,0.17,0.23,5.25,11.78,10.96,31.66,43.78,44.38,-267.38,-268.72,-6.22,-2.28,-11.93,-7.54,-5.6,-88.87,-88.87,12.69,22.87,-7.67,11.13,19.07,-4.76,38.1,199.85,188.21,6.0,-0.22,204.69,168.99,19.11,0.47,3.19,2.9,3.03,3.05,2.91,2.96,198.31,186.72,199.62,183.89,191.76,815294100,47243540.0,46855860.0,54998255.0,1.5,33.89,3085051663.28,152.05,0.14,25.54,18.77,41.16,56.0,100.0,-44.0,192.89,194.04,195.56,191.37,190.22,197.13,-6.89,-3.58,8.64,185.99,186.16,185.9,-19035853.85
2024-01-03,AAPL,184.22,185.88,183.43,184.25,58414500,0.05,1.69,-1.63,0.05,1.69,-1.63,186.79,188.61,190.25,190.92,191.35,191.69,191.73,191.3,190.87,190.3,189.71,189.16,188.63,187.7,184.69,178.25,189.83,192.22,193.77,193.77,192.63,187.06,185.5,182.31,179.78,190.5,192.79,192.9,188.5,192.47,194.13,186.21,189.84,193.14,0.14,0.21,5.09,3.85,9.28,24.39,39.95,41.84,-220.27,-278.1,-7.0,-2.92,-11.64,-10.46,-5.18,-94.94,-94.94,5.75,13.43,-9.6,5.06,11.02,-6.85,36.65,200.79,186.75,7.24,-0.18,204.47,169.66,18.61,0.42,3.03,2.86,3.03,4.05,3.51,3.31,197.44,186.02,199.62,183.43,191.52,756879600,53142580.0,47122120.0,55749505.0,1.05,27.13,3065739114.31,152.08,0.1,27.02,15.95,42.87,52.0,100.0,-48.0,185.99,188.09,190.54,183.54,181.44,195.81,-1.39,-0.75,2.45,184.52,184.66,184.45,-19312548.98
2024-01-04,AAPL,182.15,183.09,180.88,181.91,71983600,-0.7,1.21,-1.91,-0.7,1.21,-1.91,184.35,186.38,188.4,189.28,189.9,190.47,190.8,190.6,190.3,189.83,189.33,188.84,188.37,187.51,184.64,178.29,187.58,190.72,192.91,193.19,192.31,187.24,185.55,182.35,179.91,188.63,191.66,192.21,185.96,190.62,192.8,183.35,187.41,191.17,0.11,0.19,4.34,3.79,8.4,8.87,39.35,40.43,-194.72,-262.02,-7.93,-4.46,-15.03,-16.05,-11.51,-94.5,-94.5,6.36,8.27,2.54,5.5,7.23,2.03,35.29,202.0,184.39,9.11,-0.14,204.24,170.24,18.16,0.34,3.16,2.86,3.01,4.82,4.4,3.84,196.52,185.07,199.62,180.88,190.25,684896000,57921760.0,50249070.0,56017265.0,1.29,18.2,3060853349.6,152.12,0.06,29.93,7.73,49.15,48.0,100.0,-52.0,184.52,185.61,186.97,183.16,182.07,194.32,-2.34,-1.27,3.37,181.96,181.98,181.95,-4885764.71
2024-01-05,AAPL,181.99,182.76,180.17,181.18,62379700,-1.35,0.7,-2.04,-1.35,0.7,-2.04,182.77,184.65,186.8,187.81,188.56,189.31,189.88,189.9,189.71,189.35,188.94,188.51,188.09,187.3,184.57,178.32,185.1,189.36,191.79,192.64,192.0,187.4,185.6,182.37,180.02,186.89,190.52,191.49,183.89,188.89,191.5,181.26,185.25,189.31,0.07,0.16,3.35,3.64,8.84,7.86,30.9,38.79,-146.96,-204.75,-7.51,-4.32,-13.65,-16.93,-11.14,-94.46,-94.81,6.63,6.25,7.39,5.54,5.37,5.89,35.55,202.95,182.32,10.71,-0.06,204.02,170.77,17.74,0.31,3.38,2.8,2.9,5.42,5.16,4.34,195.48,184.28,199.62,180.17,189.9,622516300,63587720.0,51262760.0,57081765.0,1.09,9.67,3047124998.63,152.15,0.08,32.67,3.77,52.05,44.0,100.0,-56.0,181.96,183.04,184.17,180.83,179.75,192.44,-0.73,-0.4,2.59,181.37,181.46,181.32,-13728350.97
2024-01-08,AAPL,182.09,185.6,181.5,185.56,59144500,-1.49,0.26,-1.75,-1.49,0.26,-1.75,184.16,184.95,186.52,187.4,188.1,188.84,189.47,189.58,189.44,189.14,188.77,188.38,187.99,187.24,184.59,178.39,183.71,188.44,190.96,192.2,191.81,187.69,185.69,182.45,180.15,186.2,189.84,191.07,183.86,188.2,190.86,182.01,184.66,188.48,0.03,0.14,26.1,27.49,23.16,24.91,40.43,43.27,-85.15,-123.77,-5.78,-2.31,-9.12,-12.01,-8.71,-69.22,-72.29,37.2,16.73,78.14,30.78,13.94,64.47,41.5,202.95,181.45,11.19,0.19,203.64,171.73,17.0,0.43,3.66,3.02,2.98,5.19,5.38,4.49,195.5,183.44,199.62,180.17,189.9,681660800,66882200.0,52528960.0,57665105.0,1.03,18.68,3105115459.61,152.18,0.13,33.69,10.23,48.33,40.0,96.0,-56.0,181.37,182.57,183.96,179.98,178.78,190.48,4.38,2.42,4.42,184.22,183.55,184.56,57990460.98
2024-01-09,AAPL,183.92,185.15,182.73,185.14,42841800,-1.61,-0.11,-1.5,-1.61,-0.11,-1.5,184.65,185.01,186.21,186.99,187.64,188.38,189.06,189.25,189.16,188.92,188.59,188.24,187.88,187.17,184.6,178.46,183.61,187.6,190.13,191.67,191.65,188.05,185.77,182.54,180.28,185.6,189.17,190.64,183.76,187.54,190.23,182.5,184.1,187.67,0.0,0.11,27.12,27.69,25.17,26.29,36.49,44.75,-69.92,-102.49,-4.97,-3.19,-8.46,-10.75,-10.57,-71.62,-74.45,34.3,26.04,50.82,28.38,21.57,42.01,45.43,202.73,180.61,11.54,0.2,202.86,173.24,15.75,0.4,3.85,2.99,2.99,4.94,5.53,4.65,195.04,183.07,199.62,180.17,189.9,638819000,58952820.0,53098180.0,57136875.0,0.75,25.01,3147603195.15,152.2,0.13,35.78,10.32,42.5,36.0,92.0,-56.0,184.22,186.94,188.32,182.84,180.12,188.83,-0.42,-0.23,2.83,184.34,183.94,184.54,42487735.54
2024-01-10,AAPL,184.35,186.4,183.92,186.19,46792900,-1.61,-0.41,-1.2,-1.61,-0.41,-1.2,185.42,185.41,186.21,186.84,187.42,188.1,188.78,189.03,188.97,188.77,188.48,188.15,187.81,187.14,184.63,178.53,184.0,186.91,189.48,191.32,191.53,188.41,185.89,182.66,180.41,185.35,188.65,190.29,184.08,187.16,189.79,183.43,183.96,187.17,-0.02,0.08,52.67,31.37,29.2,26.29,35.75,40.46,-46.29,-75.18,-4.36,-1.71,-6.86,-10.75,-6.99,-65.62,-69.05,41.55,37.68,49.28,34.38,31.18,40.78,49.54,202.62,180.03,11.81,0.27,202.08,174.74,14.51,0.42,3.83,3.09,3.0,4.56,5.65,4.74,194.97,182.6,199.62,180.17,189.9,685611900,56628500.0,54885540.0,56429335.0,0.83,25.39,3186471491.11,152.22,0.13,37.56,12.12,41.11,32.0,88.0,-56.0,184.34,185.95,186.76,183.53,181.92,187.44,1.05,0.57,2.48,185.5,185.16,185.68,38868295.97
2024-01-11,AAPL,186.54,187.05,183.62,185.59,49128400,-1.63,-0.66,-0.98,-1.63,-0.66,-0.98,185.51,185.47,186.07,186.62,187.14,187.79,188.48,188.77,188.75,188.59,188.34,188.04,187.72,187.09,184.65,178.6,184.73,186.16,188.73,190.87,191.36,188.72,186.0,182.77,180.55,185.11,188.1,189.91,184.17,186.74,189.32,183.9,183.73,186.62,-0.04,0.06,57.04,28.81,29.9,28.17,37.94,41.0,-40.24,-67.52,-4.14,-4.05,-7.56,-9.24,-9.12,-67.95,-72.13,38.09,37.98,38.31,32.05,31.61,32.95,58.2,202.32,179.41,12.01,0.27,201.38,176.05,13.42,0.38,3.08,3.13,2.96,4.0,5.73,4.86,194.75,182.21,199.62,180.17,189.9,636483500,52057460.0,54989610.0,56250910.0,0.87,25.6,3193776296.95,152.25,0.09,38.99,13.45,38.15,28.0,84.0,-56.0,185.5,187.09,187.98,184.61,183.02,180.17,-0.6,-0.32,3.43,185.42,185.34,185.46,7304805.83
2024-01-12,AAPL,186.06,186.74,185.19,185.92,40477800,-1.61,-0.85,-0.76,-1.61,-0.85,-0.76,185.71,185.62,186.04,186.49,186.95,187.56,188.24,188.56,188.57,188.44,188.22,187.95,187.65,187.05,184.67,178.68,185.68,185.39,188.13,190.27,191.25,189.02,186.15,182.87,180.69,185.06,187.63,189.56,184.38,186.44,188.93,184.44,183.67,186.21,-0.06,0.03,76.7,31.77,31.91,29.48,35.48,38.33,-26.09,-54.03,-3.69,-3.33,-7.66,-8.76,-12.04,-62.27,-70.44,69.53,49.72,109.14,37.73,34.72,43.75,59.76,201.41,179.12,11.72,0.31,200.61,177.43,12.26,0.37,2.95,2.99,2.89,3.04,5.57,4.95,194.21,182.26,199.62,180.17,189.9,676961300,47677080.0,55632400.0,54754590.0,0.74,31.63,3191425973.07,152.27,0.03,41.06,14.1,36.82,24.0,80.0,-56.0,185.42,187.22,188.85,183.79,181.99,180.31,0.33,0.18,1.55,185.95,185.96,185.94,-2350323.87
2024-01-16,AAPL,182.16,184.26,180.93,183.63,65603000,-1.76,-1.03,-0.73,-1.76,-1.03,-0.73,184.67,184.96,185.5,185.97,186.44,187.07,187.8,188.19,188.25,188.17,187.99,187.76,187.5,186.94,184.65,178.73,185.29,184.5,187.39,189.54,191.04,189.21,186.28,182.93,180.81,184.74,187.0,189.07,183.82,185.78,188.29,183.83,183.07,185.44,-0.08,0.01,63.51,42.57,28.26,27.89,25.55,33.51,-70.15,-82.93,-4.93,-5.48,-8.9,-9.97,-14.48,-76.12,-82.21,50.29,52.64,45.6,23.88,31.22,9.2,61.81,200.42,178.66,11.48,0.23,200.08,178.35,11.48,0.24,3.18,3.17,2.97,1.75,5.44,5.14,194.14,181.45,198.4,180.17,189.28,611358300,48968780.0,57925490.0,54693160.0,1.2,30.52,3232206216.32,152.3,0.06,43.21,13.29,43.11,20.0,76.0,-56.0,185.95,186.71,187.5,185.16,184.4,180.44,-2.29,-1.23,4.99,182.94,182.6,183.11,40780243.24
2024-01-17,AAPL,181.27,182.93,180.3,182.68,47317400,-1.93,-1.21,-0.72,-1.93,-1.21,-0.72,183.68,184.2,184.88,185.37,185.86,186.52,187.31,187.79,187.89,187.87,187.73,187.54,187.31,186.8,184.61,178.77,184.8,184.2,186.67,188.8,190.75,189.32,186.4,182.95,180.91,184.41,186.34,188.53,183.12,185.04,187.59,183.05,182.36,184.61,-0.09,-0.01,24.47,44.0,25.69,27.41,24.38,35.02,-86.96,-87.15,-5.63,-6.66,-2.96,-10.37,-14.89,-82.68,-86.23,36.48,52.1,5.25,17.32,26.31,-0.65,64.43,199.4,178.19,11.23,0.21,199.82,178.81,11.1,0.18,3.29,3.33,2.96,1.78,5.3,5.36,193.98,180.64,197.68,180.17,188.92,564040900,49863900.0,54408360.0,50632110.0,0.93,29.85,3270527912.9,152.33,0.12,46.99,12.64,42.06,16.0,72.0,-56.0,182.94,184.95,186.27,181.62,179.61,187.05,-0.95,-0.52,3.33,181.97,181.62,182.15,38321696.58
2024-01-18,AAPL,186.09,189.14,185.83,188.63,78005800,-1.56,-1.28,-0.28,-1.56,-1.28,-0.28,186.15,185.67,185.71,185.96,186.29,186.78,187.44,187.85,187.94,187.91,187.78,187.59,187.36,186.86,184.69,178.86,185.29,184.64,186.37,188.43,190.73,189.56,186.66,183.07,181.03,185.22,186.33,188.39,184.61,185.5,187.7,185.28,183.37,184.98,-0.1,-0.03,65.62,70.12,42.86,42.15,37.42,42.3,56.95,-6.09,-2.03,-2.36,4.38,-4.52,-7.26,-41.61,-51.68,94.31,60.36,162.22,58.39,33.2,108.76,66.2,198.5,178.37,10.68,0.51,199.41,179.7,10.4,0.45,3.58,3.62,3.2,2.27,5.03,5.37,194.68,180.19,197.68,180.17,188.92,642046700,56106480.0,56367490.0,51744805.0,1.51,38.87,3324495671.81,152.37,0.15,47.55,23.88,35.27,12.0,68.0,-56.0,181.97,183.64,184.6,181.01,179.34,180.3,5.95,3.26,6.46,187.87,187.48,188.06,53967758.91
2024-01-19,AAPL,189.33,191.95,188.82,191.56,68903000,-1.03,-1.23,0.2,-1.03,-1.23,0.2,188.86,187.64,187.01,186.98,187.1,187.38,187.83,188.12,188.17,188.11,187.96,187.76,187.52,187.01,184.83,178.99,186.48,185.61,186.27,188.16,190.67,189.8,186.97,183.2,181.15,186.47,186.63,188.44,186.71,186.43,188.17,188.14,185.0,185.84,-0.1,-0.04,70.57,77.46,62.67,46.77,44.11,41.82,151.5,41.83,3.19,-1.62,9.65,-2.02,-5.38,-19.96,-34.95,96.65,75.82,138.32,80.04,51.92,136.29,67.46,197.53,178.8,9.96,0.68,199.21,180.39,9.91,0.59,3.65,3.75,3.21,2.93,4.68,5.35,195.33,180.32,197.68,180.17,188.92,710949700,60061400.0,56059430.0,53154250.0,1.3,41.51,3376227956.15,152.41,0.16,48.07,26.19,34.06,8.0,64.0,-56.0,187.87,189.9,191.18,186.59,184.56,180.3,2.93,1.55,3.32,190.78,190.38,190.97,51732284.35
2024-01-22,AAPL,192.3,195.33,192.26,193.89,60133900,-0.41,-1.06,0.66,-0.41,-1.06,0.66,191.37,189.72,188.54,188.24,188.14,188.19,188.41,188.55,188.54,188.43,188.25,188.03,187.77,187.24,185.01,179.14,188.08,186.88,186.29,188.12,190.72,190.04,187.31,183.34,181.3,187.98,187.17,188.65,189.04,187.66,188.88,191.1,186.96,187.03,-0.1,-0.05,78.08,74.72,69.84,52.09,45.99,44.89,228.42,91.89,5.23,-2.06,12.71,1.36,-0.94,-9.5,-21.64,90.42,93.8,83.67,90.5,76.31,118.88,65.93,197.36,178.88,9.82,0.81,199.23,180.85,9.67,0.71,3.84,3.83,3.34,3.5,4.62,5.37,196.07,180.74,197.08,180.17,188.62,771083600,63992620.0,55834850.0,53548805.0,1.12,48.13,3379949598.17,152.45,0.21,46.89,31.96,30.67,4.0,60.0,-56.0,190.78,192.73,193.91,189.6,187.65,180.77,2.33,1.22,3.77,193.83,193.8,193.84,3721642.02
